"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT16","WT16_ATTRIBUTES"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-06-13","1.57",",,W",,,,,"0.00",",,W,2400",,,,,,,"73",",,W","60",",,W","  270",",,W","  270",",,W","10.1",",,W","15.0",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-06-14","2.01",",,W",,,,,"0.00",",,W,2400",,,,,,,"75",",,W","59",",,W","  270",",,W","  270",",,W","12.1",",,W","16.1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-06-15","2.68",",,W",,,,,"0.00",",,W,2400",,,,,,,"74",",,W","61",",,W","  280",",,W","  280",",,W","8.9",",,W","15.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-06-16","2.01",",,W",,,,,"0.00",",,W,2400",,,,,,,"73",",,W","61",",,W",,,,,"4.9",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-06-17","2.01",",,W",,,,,"0.00",",,W,2400",,,,,,,"78",",,W","59",",,W","  270",",,W","  270",",,W","8.9",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-06-18","2.01",",,W",,,,,"0.00",",,W,2400",,,,,,,"77",",,W","59",",,W","  270",",,W","  280",",,W","8.1",",,W","14.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-06-19","2.24",",,W",,,,,"0.00",",,W,2400",,,,,,,"76",",,W","59",",,W","  260",",,W","  270",",,W","8.9",",,W","15.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-06-20","1.12",",,W",,,,,"0.00",",,W,2400",,,,,,,"80",",,W","60",",,W","  280",",,W","  270",",,W","10.1",",,W","16.1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-06-21","1.79",",,W",,,,,"0.00",",,W,2400",,,,,,,"81",",,W","62",",,W","  270",",,W","  270",",,W","8.9",",,W","14.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-06-22","1.79",",,W",,,,,"0.00",",,W,2400",,,,,,,"77",",,W","63",",,W","  270",",,W","  280",",,W","8.9",",,W","14.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-06-23","2.46",",,W",,,,,"0.00",",,W,2400",,,,,,,"77",",,W","63",",,W","  270",",,W","  270",",,W","10.1",",,W","16.1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-06-24","2.01",",,W",,,,,"0.00",",,W,2400",,,,,,,"79",",,W","63",",,W","  270",",,W","  270",",,W","8.1",",,W","15.0",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-06-25","2.46",",,W",,,,,"0.00",",,W,2400",,,,,,,"76",",,W","63",",,W","  270",",,W","  270",",,W","8.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-06-26","2.01",",,W",,,,,"0.00",",,W,2400",,,,,,,"76",",,W","64",",,W","  280",",,W","  280",",,W","10.1",",,W","15.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-06-27","2.24",",,W",,,,,"0.00",",,W,2400",,,,,,,"78",",,W","64",",,W","  270",",,W","  280",",,W","10.1",",,W","18.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-06-28","1.57",",,W",,,,,"0.00",",,W,2400",,,,,,,"80",",,W","64",",,W","  260",",,W","  270",",,W","8.9",",,W","15.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-06-29","2.01",",,W",,,,,"0.00",",,W,2400",,,,,,,"79",",,W","64",",,W","  270",",,W","  270",",,W","8.9",",,W","15.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-06-30","2.01",",,W",,,,,"0.00",",,W,2400",,,,,,,"77",",,W","64",",,W","  260",",,W",,,"6.0",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-07-01","2.91",",,W",,,,,"0.00",",,W,2400",,,,,,,"79",",,W","66",",,W","  280",",,W","  270",",,W","10.1",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-07-02","2.01",",,W",,,,,"0.00",",,W,2400",,,,,,,"80",",,W","64",",,W","  270",",,W","  260",",,W","8.9",",,W","15.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-07-03","2.01",",,W",,,,,"0.00",",,W,2400",,,,,,,"85",",,W","65",",,W","  270",",,W","  270",",,W","12.1",",,W","15.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-07-04","2.01",",,W",,,,,"0.00",",,W,2400",,,,,,,"87",",,W","65",",,W","  270",",,W","  260",",,W","8.9",",,W","13.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-07-05","1.57",",,W",,,,,"0.00",",,W,2400",,,,,,,"89",",,W","67",",,W","  270",",,W","  280",",,W","10.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-07-06","2.01",",,W",,,,,"0.00",",,W,2400",,,,,,,"87",",,W","67",",,W","  270",",,W","  260",",,W","8.9",",,W","14.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-07-07","2.01",",,W",,,,,"0.00",",,W,2400",,,,,,,"89",",,W","66",",,W","  270",",,W","  260",",,W","8.1",",,W","14.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-07-08","2.01",",,W",,,,,"0.00",",,W,2400",,,,,,,"86",",,W","68",",,W","  270",",,W","  280",",,W","8.1",",,W","13.0",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-07-09","2.91",",,W",,,,,"0.00",",,W,2400",,,,,,,"82",",,W","67",",,W","  270",",,W","  280",",,W","8.9",",,W","15.0",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-07-10","2.46",",,W",,,,,"0.00",",,W,2400",,,,,,,"85",",,W","66",",,W","  270",",,W","  280",",,W","10.1",",,W","16.1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-07-11","2.91",",,W",,,,,"0.00",",,W,2400",,,,,,,"80",",,W","65",",,W","  270",",,W","  270",",,W","13.0",",,W","18.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-07-12","2.24",",,W",,,,,"0.00",",,W,2400",,,,,,,"82",",,W","65",",,W","  260",",,W","  270",",,W","8.9",",,W","14.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-07-13","2.01",",,W",,,,,"0.00",",,W,2400",,,,,,,"82",",,W","67",",,W","  270",",,W","  260",",,W","8.1",",,W","14.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-07-14","1.57",",,W",,,,,"0.00",",,W,2400",,,,,,,"80",",,W","68",",,W","  250",",,W","  280",",,W","8.1",",,W","14.1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-07-15","2.68",",,W",,,,,"0.00",",,W,2400",,,,,,,"82",",,W","69",",,W","  270",",,W","  270",",,W","12.1",",,W","16.1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-07-16","3.36",",,W",,,,,"0.00",",,W,2400",,,,,,,"81",",,W","66",",,W","  280",",,W","  270",",,W","12.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-07-17","2.68",",,W",,,,,"0.00",",,W,2400",,,,,,,"80",",,W","65",",,W","  270",",,W","  270",",,W","10.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-07-18","2.68",",,W",,,,,"0.00",",,W,2400",,,,,,,"79",",,W","64",",,W","  270",",,W","  270",",,W","8.9",",,W","17.0",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-07-19","2.01",",,W",,,,,"0.00","T,,W,2400",,,,,,,"75",",,W","66",",,W","  280",",,W","  260",",,W","8.1",",,W","12.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-07-20","2.24",",,W",,,,,"0.00",",,W,2400",,,,,,,"80",",,W","66",",,W","  270",",,W","  260",",,W","10.1",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-07-21","2.91",",,W",,,,,"0.00",",,W,2400",,,,,,,"81",",,W","66",",,W","  270",",,W","  280",",,W","10.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-07-22","2.46",",,W",,,,,"0.00",",,W,2400",,,,,,,"85",",,W","65",",,W","  270",",,W","  270",",,W","10.1",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-07-23","1.57",",,W",,,,,"0.00",",,W,2400",,,,,,,"88",",,W","65",",,W","  280",",,W","  270",",,W","12.1",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-07-24","2.46",",,W",,,,,"0.00",",,W,2400",,,,,,,"92",",,W","65",",,W","  270",",,W","  280",",,W","10.1",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-07-25","2.01",",,W",,,,,"0.00",",,W,2400",,,,,,,"88",",,W","69",",,W","  270",",,W","  270",",,W","8.9",",,W","14.1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-07-26","2.24",",,W",,,,,"0.00",",,W,2400",,,,,,,"86",",,W","68",",,W","  280",",,W","  280",",,W","10.1",",,W","14.1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-07-27","2.68",",,W",,,,,"0.00","T,,W,2400",,,,,,,"84",",,W","67",",,W","  270",",,W","  270",",,W","8.9",",,W","14.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-07-28","2.91",",,W",,,,,"0.00","T,,W,2400",,,,,,,"88",",,W","68",",,W","  280",",,W","  270",",,W","10.1",",,W","15.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-07-29","1.57",",,W",,,,,"0.00",",,W,2400",,,,,,,"88",",,W","68",",,W","  270",",,W","  280",",,W","8.1",",,W","17.0",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-07-30","1.79",",,W",,,,,"0.00",",,W,2400",,,,,,,"90",",,W","68",",,W","  270",",,W","  270",",,W","8.9",",,W","14.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-07-31","2.01",",,W",,,,,"0.00",",,W,2400",,,,,,,"87",",,W","67",",,W","  270",",,W","  270",",,W","8.9",",,W","13.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-08-01","2.24",",,W",,,,,"0.00",",,W,2400",,,,,,,"85",",,W","66",",,W","  270",",,W","  270",",,W","6.9",",,W","14.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-08-02","2.01",",,W",,,,,"0.02",",,W,2400",,,,,,,"90",",,W","65",",,W","  130",",,W","  130",",,W","8.9",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-08-03","2.01",",,W",,,,,"0.02",",,W,2400",,,,,,,"85",",,W","72",",,W","  140",",,W","  140",",,W","8.1",",,W","14.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-08-04","2.01",",,W",,,,,"0.00",",,W,2400",,,,,,,"87",",,W","65",",,W","  280",",,W","  270",",,W","8.9",",,W","14.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-08-05","2.24",",,W",,,,,"0.00",",,W,2400",,,,,,,"82",",,W","63",",,W","  270",",,W","  270",",,W","10.1",",,W","14.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-08-06","2.24",",,W",,,,,"0.00",",,W,2400",,,,,,,"77",",,W","63",",,W","  270",",,W","  290",",,W","10.1",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-08-07","2.01",",,W",,,,,"0.00",",,W,2400",,,,,,,"81",",,W","64",",,W","  270",",,W","  270",",,W","12.1",",,W","17.0",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-08-08","2.01",",,W",,,,,"0.00",",,W,2400",,,,,,,"82",",,W","65",",,W","  270",",,W","  280",",,W","10.1",",,W","15.0",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-08-09","2.01",",,W",,,,,"0.00",",,W,2400",,,,,,,"82",",,W","67",",,W","  270",",,W","  270",",,W","8.9",",,W","15.0",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-08-10","1.79",",,W",,,,,"0.00",",,W,2400",,,,,,,"85",",,W","66",",,W","  280",",,W","  270",",,W","8.1",",,W","13.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-08-11","2.68",",,W",,,,,"0.00",",,W,2400",,,,,,,"85",",,W","65",",,W","  270",",,W","  280",",,W","12.1",",,W","14.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-08-12","2.91",",,W",,,,,"0.00",",,W,2400",,,,,,,"84",",,W","66",",,W","  270",",,W","  280",",,W","12.1",",,W","18.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-08-13","2.46",",,W",,,,,"0.00",",,W,2400",,,,,,,"81",",,W","65",",,W","  270",",,W","  270",",,W","10.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-08-14","2.01",",,W",,,,,"0.00",",,W,2400",,,,,,,"83",",,W","65",",,W","  270",",,W","  280",",,W","8.1",",,W","12.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-08-15","2.01",",,W",,,,,"0.00",",,W,2400",,,,,,,"89",",,W","63",",,W","  280",",,W","  280",",,W","8.1",",,W","14.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-08-16","1.79",",,W",,,,,"0.00",",,W,2400",,,,,,,"90",",,W","66",",,W","  270",",,W","  260",",,W","10.1",",,W","15.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-08-17","1.57",",,W",,,,,"0.00",",,W,2400",,,,,,,"89",",,W","66",",,W","  270",",,W","  280",",,W","8.9",",,W","14.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-08-18","1.79",",,W",,,,,"0.00",",,W,2400",,,,,,,"86",",,W","65",",,W","  270",",,W","  270",",,W","8.9",",,W","14.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-08-19","2.68",",,W",,,,,"0.00",",,W,2400",,,,,,,"82",",,W","69",",,W","  270",",,W","  270",",,W","8.9",",,W","14.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-08-20","2.91",",,W",,,,,"0.00",",,W,2400",,,,,,,"84",",,W","67",",,W","  270",",,W","  270",",,W","8.9",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-08-21","2.24",",,W",,,,,"0.00",",,W,2400",,,,,,,"80",",,W","65",",,W","  280",",,W","  280",",,W","8.9",",,W","14.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-08-22","2.46",",,W",,,,,"0.00",",,W,2400",,,,,,,"81",",,W","66",",,W","  270",",,W","  270",",,W","8.9",",,W","13.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-08-23","2.68",",,W",,,,,"0.00",",,W,2400",,,,,,,"85",",,W","66",",,W","  270",",,W","  270",",,W","10.1",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-08-24","1.79",",,W",,,,,"0.00",",,W,2400",,,,,,,"83",",,W","67",",,W","  270",",,W","  290",",,W","10.1",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-08-25","2.01",",,W",,,,,"0.00",",,W,2400",,,,,,,"80",",,W","64",",,W","  270",",,W","  270",",,W","8.1",",,W","14.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-08-26","1.57",",,W",,,,,"0.00",",,W,2400",,,,,,,"84",",,W","65",",,W","  270",",,W","  260",",,W","8.9",",,W","14.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-08-27","2.01",",,W",,,,,"0.00",",,W,2400",,,,,,,"91",",,W","66",",,W","  270",",,W","  270",",,W","10.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-08-28","1.57",",,W",,,,,"0.00",",,W,2400",,,,,,,"91",",,W","68",",,W","  270",",,W","  280",",,W","8.9",",,W","14.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-08-29","2.01",",,W",,,,,"0.00",",,W,2400",,,,,,,"90",",,W","65",",,W","  270",",,W","  270",",,W","8.9",",,W","14.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-08-30","1.79",",,W",,,,,"0.00",",,W,2400",,,,,,,"89",",,W","65",",,W","  270",",,W","  280",",,W","8.9",",,W","13.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-08-31","2.46",",,W",,,,,"0.00",",,W,2400",,,,,,,"87",",,W","69",",,W","  280",",,W","  280",",,W","8.9",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-09-01","1.79",",,W",,,,,"0.00",",,W,2400",,,,,,,"85",",,W","70",",,W","  280",",,W","  280",",,W","6.9",",,W","11.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-09-02","2.24",",,W",,,,,"0.00",",,W,2400",,,,,,,"84",",,W","68",",,W","  270",",,W","  280",",,W","8.9",",,W","16.1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-09-03","2.24",",,W",,,,,"0.00",",,W,2400",,,,,,,"83",",,W","67",",,W","  280",",,W","  270",",,W","10.1",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-09-04","2.01",",,W",,,,,"0.00",",,W,2400",,,,,,,"80",",,W","66",",,W","  260",",,W","  270",",,W","8.9",",,W","15.0",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-09-05","2.01",",,W",,,,,"0.00",",,W,2400",,,,,,,"83",",,W","66",",,W","  280",",,W","  270",",,W","8.1",",,W","14.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-09-06","2.01",",,W",,,,,"0.00",",,W,2400",,,,,,,"86",",,W","65",",,W","  270",",,W","  280",",,W","8.9",",,W","15.0",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-09-07","1.57",",,W",,,,,"0.00",",,W,2400",,,,,,,"92",",,W","68",",,W","  270",",,W","  270",",,W","8.1",",,W","13.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-09-08","1.12",",,W",,,,,"0.01",",,W,2400",,,,,,,"88",",,W","71",",,W","  280",",,W","  280",",,W","6.9",",,W","10.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-09-09","2.01",",,W",,,,,"0.00",",,W,2400",,,,,,,"91",",,W","68",",,W","  270",",,W","  280",",,W","12.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-09-10","1.79",",,W",,,,,"0.00",",,W,2400",,,,,,,"87",",,W","64",",,W","  270",",,W","  270",",,W","8.9",",,W","14.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-09-11","1.79",",,W",,,,,"0.00",",,W,2400",,,,,,,"89",",,W","67",",,W","  280",",,W","  270",",,W","8.9",",,W","17.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-09-12","2.01",",,W",,,,,"0.00",",,W,2400",,,,,,,"91",",,W","68",",,W","  280",",,W","  280",",,W","10.1",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-09-13","1.34",",,W",,,,,"0.00",",,W,2400",,,,,,,"94",",,W","69",",,W","  270",",,W","  280",",,W","12.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-09-14","1.12",",,W",,,,,"0.00",",,W,2400",,,,,,,"98",",,W","71",",,W","  270",",,W","  280",",,W","8.9",",,W","14.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2014-09-15","1.34",",,W",,,,,"0.00",",,W,2400",,,,,,,"94",",,W","73",",,W","  280",",,W","  270",",,W","8.9",",,W","15.0",",,W",,,,,,,,,,,,,,,,
